Ambient light color: Red=1 Green=1 Blue=1

Named object: "ARAK-AFT-L"
Tri-mesh, Vertices: 866     Faces: 1728
Vertex list:
Vertex 0:  X:-1.10261	Y:1.80099	Z:0.0408326
Smoothing:  1
Face 1469: A:596 B:597 C:833 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1470: A:188 B:596 C:833 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1471: A:188 B:833 C:598 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1472: A:600 B:834 C:602 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1473: A:600 B:602 C:190 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1474: A:834 B:604 C:192 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1475: A:834 B:192 C:602 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1476: A:601 B:191 C:604 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1477: A:601 B:604 C:834 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1478: A:189 B:601 C:834 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1479: A:189 B:834 C:600 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1480: A:570 B:835 C:571 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1481: A:570 B:571 C:174 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1482: A:835 B:601 C:189 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1483: A:835 B:189 C:571 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1484: A:575 B:191 C:601 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1485: A:575 B:601 C:835 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1486: A:176 B:575 C:835 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1487: A:176 B:835 C:570 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1488: A:579 B:836 C:574 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1489: A:579 B:574 C:178 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1490: A:836 B:575 C:176 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1491: A:836 B:176 C:574 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1492: A:605 B:191 C:575 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1493: A:605 B:575 C:836 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1494: A:193 B:605 C:836 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1495: A:193 B:836 C:579 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1496: A:606 B:837 C:608 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1497: A:606 B:608 C:194 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1498: A:837 B:605 C:193 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1499: A:837 B:193 C:608 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1500: A:604 B:191 C:605 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1501: A:604 B:605 C:837 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1502: A:192 B:604 C:837 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1503: A:192 B:837 C:606 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1504: A:608 B:838 C:610 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1505: A:608 B:610 C:194 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1506: A:838 B:612 C:196 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1507: A:838 B:196 C:610 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1508: A:609 B:195 C:612 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1509: A:609 B:612 C:838 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1510: A:193 B:609 C:838 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1511: A:193 B:838 C:608 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1512: A:578 B:839 C:579 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1513: A:578 B:579 C:178 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1514: A:839 B:609 C:193 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1515: A:839 B:193 C:579 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1516: A:583 B:195 C:609 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1517: A:583 B:609 C:839 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1518: A:180 B:583 C:839 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1519: A:180 B:839 C:578 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1520: A:587 B:840 C:582 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1521: A:587 B:582 C:182 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1522: A:840 B:583 C:180 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1523: A:840 B:180 C:582 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1524: A:613 B:195 C:583 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1525: A:613 B:583 C:840 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1526: A:197 B:613 C:840 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1527: A:197 B:840 C:587 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1528: A:614 B:841 C:616 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1529: A:614 B:616 C:198 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1530: A:841 B:613 C:197 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1531: A:841 B:197 C:616 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1532: A:612 B:195 C:613 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1533: A:612 B:613 C:841 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1534: A:196 B:612 C:841 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1535: A:196 B:841 C:614 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1536: A:616 B:842 C:618 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1537: A:616 B:618 C:198 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1538: A:842 B:620 C:200 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1539: A:842 B:200 C:618 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1540: A:617 B:199 C:620 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1541: A:617 B:620 C:842 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1542: A:197 B:617 C:842 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1543: A:197 B:842 C:616 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1544: A:586 B:843 C:587 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1545: A:586 B:587 C:182 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1546: A:843 B:617 C:197 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1547: A:843 B:197 C:587 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1548: A:589 B:199 C:617 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1549: A:589 B:617 C:843 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1550: A:184 B:589 C:843 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1551: A:184 B:843 C:586 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1552: A:561 B:844 C:560 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1553: A:561 B:560 C:169 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1554: A:844 B:589 C:184 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1555: A:844 B:184 C:560 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1556: A:595 B:199 C:589 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1557: A:595 B:589 C:844 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1558: A:186 B:595 C:844 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1559: A:186 B:844 C:561 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1560: A:592 B:845 C:590 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1561: A:592 B:590 C:185 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1562: A:845 B:595 C:186 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1563: A:845 B:186 C:590 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1564: A:620 B:199 C:595 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1565: A:620 B:595 C:845 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1566: A:200 B:620 C:845 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1567: A:200 B:845 C:592 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1568: A:622 B:846 C:623 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1569: A:622 B:623 C:201 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1570: A:846 B:627 C:204 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1571: A:846 B:204 C:623 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1572: A:625 B:203 C:627 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1573: A:625 B:627 C:846 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1574: A:202 B:625 C:846 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1575: A:202 B:846 C:622 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1576: A:591 B:847 C:593 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1577: A:591 B:593 C:185 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1578: A:847 B:625 C:202 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1579: A:847 B:202 C:593 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1580: A:599 B:203 C:625 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1581: A:599 B:625 C:847 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1582: A:188 B:599 C:847 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1583: A:188 B:847 C:591 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1584: A:603 B:848 C:598 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1585: A:603 B:598 C:190 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1586: A:848 B:599 C:188 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1587: A:848 B:188 C:598 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1588: A:628 B:203 C:599 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1589: A:628 B:599 C:848 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1590: A:205 B:628 C:848 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1591: A:205 B:848 C:603 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1592: A:629 B:849 C:631 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1593: A:629 B:631 C:206 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1594: A:849 B:628 C:205 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1595: A:849 B:205 C:631 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1596: A:627 B:203 C:628 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1597: A:627 B:628 C:849 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1598: A:204 B:627 C:849 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1599: A:204 B:849 C:629 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1600: A:631 B:850 C:633 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1601: A:631 B:633 C:206 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1602: A:850 B:634 C:208 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1603: A:850 B:208 C:633 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1604: A:632 B:207 C:634 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1605: A:632 B:634 C:850 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1606: A:205 B:632 C:850 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1607: A:205 B:850 C:631 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1608: A:602 B:851 C:603 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1609: A:602 B:603 C:190 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1610: A:851 B:632 C:205 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1611: A:851 B:205 C:603 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1612: A:607 B:207 C:632 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1613: A:607 B:632 C:851 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1614: A:192 B:607 C:851 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1615: A:192 B:851 C:602 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1616: A:611 B:852 C:606 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1617: A:611 B:606 C:194 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1618: A:852 B:607 C:192 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1619: A:852 B:192 C:606 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1620: A:635 B:207 C:607 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1621: A:635 B:607 C:852 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1622: A:209 B:635 C:852 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1623: A:209 B:852 C:611 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1624: A:636 B:853 C:638 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1625: A:636 B:638 C:210 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1626: A:853 B:635 C:209 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1627: A:853 B:209 C:638 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1628: A:634 B:207 C:635 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1629: A:634 B:635 C:853 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1630: A:208 B:634 C:853 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1631: A:208 B:853 C:636 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1632: A:638 B:854 C:640 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1633: A:638 B:640 C:210 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1634: A:854 B:641 C:212 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1635: A:854 B:212 C:640 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1636: A:639 B:211 C:641 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1637: A:639 B:641 C:854 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1638: A:209 B:639 C:854 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1639: A:209 B:854 C:638 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1640: A:610 B:855 C:611 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1641: A:610 B:611 C:194 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1642: A:855 B:639 C:209 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1643: A:855 B:209 C:611 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1644: A:615 B:211 C:639 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1645: A:615 B:639 C:855 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1646: A:196 B:615 C:855 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1647: A:196 B:855 C:610 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1648: A:619 B:856 C:614 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1649: A:619 B:614 C:198 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1650: A:856 B:615 C:196 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1651: A:856 B:196 C:614 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1652: A:642 B:211 C:615 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1653: A:642 B:615 C:856 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1654: A:213 B:642 C:856 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1655: A:213 B:856 C:619 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1656: A:643 B:857 C:645 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1657: A:643 B:645 C:214 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1658: A:857 B:642 C:213 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1659: A:857 B:213 C:645 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1660: A:641 B:211 C:642 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1661: A:641 B:642 C:857 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1662: A:212 B:641 C:857 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1663: A:212 B:857 C:643 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1664: A:645 B:858 C:647 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1665: A:645 B:647 C:214 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1666: A:858 B:648 C:216 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1667: A:858 B:216 C:647 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1668: A:646 B:215 C:648 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1669: A:646 B:648 C:858 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1670: A:213 B:646 C:858 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1671: A:213 B:858 C:645 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1672: A:618 B:859 C:619 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1673: A:618 B:619 C:198 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1674: A:859 B:646 C:213 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1675: A:859 B:213 C:619 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1676: A:621 B:215 C:646 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1677: A:621 B:646 C:859 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1678: A:200 B:621 C:859 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1679: A:200 B:859 C:618 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1680: A:593 B:860 C:592 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1681: A:593 B:592 C:185 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1682: A:860 B:621 C:200 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1683: A:860 B:200 C:592 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1684: A:626 B:215 C:621 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1685: A:626 B:621 C:860 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1686: A:202 B:626 C:860 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1687: A:202 B:860 C:593 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1688: A:624 B:861 C:622 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1689: A:624 B:622 C:201 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1690: A:861 B:626 C:202 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1691: A:861 B:202 C:622 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1692: A:648 B:215 C:626 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1693: A:648 B:626 C:861 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1694: A:216 B:648 C:861 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1695: A:216 B:861 C:624 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1696: A:623 B:862 C:624 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1697: A:623 B:624 C:201 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1698: A:862 B:649 C:216 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1699: A:862 B:216 C:624 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1700: A:630 B:217 C:649 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1701: A:630 B:649 C:862 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1702: A:204 B:630 C:862 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1703: A:204 B:862 C:623 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1704: A:633 B:863 C:629 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1705: A:633 B:629 C:206 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1706: A:863 B:630 C:204 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1707: A:863 B:204 C:629 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1708: A:637 B:217 C:630 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1709: A:637 B:630 C:863 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1710: A:208 B:637 C:863 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1711: A:208 B:863 C:633 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1712: A:640 B:864 C:636 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1713: A:640 B:636 C:210 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1714: A:864 B:637 C:208 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1715: A:864 B:208 C:636 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 1716: A:644 B:217 C:637 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
